Cod_Ibge;Localidade;Setor;Ano;Valor
3517604;Guapiara;Serviços de administração pública;2019;R$69.593.193
3517703;Guará;Serviços de administração pública;2019;R$90.947.230
3517802;Guaraçaí;Serviços de administração pública;2019;R$40.663.174
3517901;Guaraci;Serviços de administração pública;2019;R$56.645.544
3518008;Guarani d'Oeste;Serviços de administração pública;2019;R$12.770.961
3518107;Guarantã;Serviços de administração pública;2019;R$30.575.023
3518206;Guararapes;Serviços de administração pública;2019;R$129.830.326
3518305;Guararema;Serviços de administração pública;2019;R$130.361.766
3518404;Guaratinguetá;Serviços de administração pública;2019;R$471.545.012
3518503;Guareí;Serviços de administração pública;2019;R$70.298.657
3518602;Guariba;Serviços de administração pública;2019;R$160.503.755
3518701;Guarujá;Serviços de administração pública;2019;R$1.511.338.849
3518800;Guarulhos;Serviços de administração pública;2019;R$5.570.503.314
3518859;Guatapará;Serviços de administração pública;2019;R$42.364.511
3518909;Guzolândia;Serviços de administração pública;2019;R$24.325.575
3519006;Herculândia;Serviços de administração pública;2019;R$38.730.931
3519055;Holambra;Serviços de administração pública;2019;R$76.101.531
3519071;Hortolândia;Serviços de administração pública;2019;R$969.931.766
3519105;Iacanga;Serviços de administração pública;2019;R$54.261.476
3519204;Iacri;Serviços de administração pública;2019;R$26.734.389
3519253;Iaras;Serviços de administração pública;2019;R$37.798.875
3519303;Ibaté;Serviços de administração pública;2019;R$134.811.828
3519402;Ibirá;Serviços de administração pública;2019;R$53.270.538
3519501;Ibirarema;Serviços de administração pública;2019;R$29.927.174
3519600;Ibitinga;Serviços de administração pública;2019;R$221.729.321
3519709;Ibiúna;Serviços de administração pública;2019;R$321.773.500
3519808;Icém;Serviços de administração pública;2019;R$40.585.799
3519907;Iepê;Serviços de administração pública;2019;R$43.773.426
3520004;Igaraçu do Tietê;Serviços de administração pública;2019;R$90.965.961
3520103;Igarapava;Serviços de administração pública;2019;R$122.893.381
3520202;Igaratá;Serviços de administração pública;2019;R$47.126.353
3520301;Iguape;Serviços de administração pública;2019;R$133.913.863
3520426;Ilha Comprida;Serviços de administração pública;2019;R$86.900.616
3520442;Ilha Solteira;Serviços de administração pública;2019;R$132.984.347
3520400;Ilhabela;Serviços de administração pública;2019;R$282.976.757
3520509;Indaiatuba;Serviços de administração pública;2019;R$1.118.179.327
3520608;Indiana;Serviços de administração pública;2019;R$19.856.855
3520707;Indiaporã;Serviços de administração pública;2019;R$21.061.355
3520806;Inúbia Paulista;Serviços de administração pública;2019;R$19.525.955
3520905;Ipaussu;Serviços de administração pública;2019;R$65.283.588
3521002;Iperó;Serviços de administração pública;2019;R$138.828.698
3521101;Ipeúna;Serviços de administração pública;2019;R$35.158.469
3521150;Ipiguá;Serviços de administração pública;2019;R$25.222.121
3521200;Iporanga;Serviços de administração pública;2019;R$24.681.070
3521309;Ipuã;Serviços de administração pública;2019;R$74.696.502
3521408;Iracemápolis;Serviços de administração pública;2019;R$106.262.997
3521507;Irapuã;Serviços de administração pública;2019;R$32.833.081
3521606;Irapuru;Serviços de administração pública;2019;R$31.310.627
3521705;Itaberá;Serviços de administração pública;2019;R$72.195.748
3521804;Itaí;Serviços de administração pública;2019;R$117.984.739
3521903;Itajobi;Serviços de administração pública;2019;R$70.576.479
3522000;Itaju;Serviços de administração pública;2019;R$20.313.222
3522109;Itanhaém;Serviços de administração pública;2019;R$483.841.714
3522158;Itaóca;Serviços de administração pública;2019;R$16.449.615
3522208;Itapecerica da Serra;Serviços de administração pública;2019;R$639.565.675
3522307;Itapetininga;Serviços de administração pública;2019;R$616.119.983
3522406;Itapeva;Serviços de administração pública;2019;R$391.169.643
3522505;Itapevi;Serviços de administração pública;2019;R$896.787.016
3522604;Itapira;Serviços de administração pública;2019;R$323.645.417
3522653;Itapirapuã Paulista;Serviços de administração pública;2019;R$21.548.109
3522703;Itápolis;Serviços de administração pública;2019;R$168.229.739
3522802;Itaporanga;Serviços de administração pública;2019;R$60.112.756
3522901;Itapuí;Serviços de administração pública;2019;R$57.927.437
3523008;Itapura;Serviços de administração pública;2019;R$27.320.801
3523107;Itaquaquecetuba;Serviços de administração pública;2019;R$1.264.649.943
3523206;Itararé;Serviços de administração pública;2019;R$186.678.878
3523305;Itariri;Serviços de administração pública;2019;R$65.645.984
3523404;Itatiba;Serviços de administração pública;2019;R$517.097.794
3523503;Itatinga;Serviços de administração pública;2019;R$83.393.208
3523602;Itirapina;Serviços de administração pública;2019;R$86.140.965
3523701;Itirapuã;Serviços de administração pública;2019;R$28.355.595
3523800;Itobi;Serviços de administração pública;2019;R$28.124.005
3523909;Itu;Serviços de administração pública;2019;R$731.347.964
3524006;Itupeva;Serviços de administração pública;2019;R$329.469.508
3524105;Ituverava;Serviços de administração pública;2019;R$178.015.010
3524204;Jaborandi;Serviços de administração pública;2019;R$32.570.124
3524303;Jaboticabal;Serviços de administração pública;2019;R$338.363.332
3524402;Jacareí;Serviços de administração pública;2019;R$890.395.104
3524501;Jaci;Serviços de administração pública;2019;R$31.028.256
3524600;Jacupiranga;Serviços de administração pública;2019;R$73.428.294
3524709;Jaguariúna;Serviços de administração pública;2019;R$341.577.284
3524808;Jales;Serviços de administração pública;2019;R$194.705.049
3524907;Jambeiro;Serviços de administração pública;2019;R$30.041.287
3525003;Jandira;Serviços de administração pública;2019;R$460.442.896
3525102;Jardinópolis;Serviços de administração pública;2019;R$192.181.323
3525201;Jarinu;Serviços de administração pública;2019;R$163.964.193
3525300;Jaú;Serviços de administração pública;2019;R$559.687.244
3525409;Jeriquara;Serviços de administração pública;2019;R$17.963.902
3525508;Joanópolis;Serviços de administração pública;2019;R$52.742.746
3525607;João Ramalho;Serviços de administração pública;2019;R$23.997.771
3525706;José Bonifácio;Serviços de administração pública;2019;R$159.617.935
3525805;Júlio Mesquita;Serviços de administração pública;2019;R$21.014.686
3525854;Jumirim;Serviços de administração pública;2019;R$18.188.019
3525904;Jundiaí;Serviços de administração pública;2019;R$2.100.153.523
3526001;Junqueirópolis;Serviços de administração pública;2019;R$84.643.144
3526100;Juquiá;Serviços de administração pública;2019;R$76.581.815
3526209;Juquitiba;Serviços de administração pública;2019;R$117.726.774
3526308;Lagoinha;Serviços de administração pública;2019;R$22.474.256
3526407;Laranjal Paulista;Serviços de administração pública;2019;R$118.037.763
3526506;Lavínia;Serviços de administração pública;2019;R$48.299.378
3526605;Lavrinhas;Serviços de administração pública;2019;R$30.311.220
3526704;Leme;Serviços de administração pública;2019;R$403.125.313
3526803;Lençóis Paulista;Serviços de administração pública;2019;R$291.672.306
3526902;Limeira;Serviços de administração pública;2019;R$1.185.179.976
3527009;Lindóia;Serviços de administração pública;2019;R$36.248.687
3527108;Lins;Serviços de administração pública;2019;R$269.743.132
3527207;Lorena;Serviços de administração pública;2019;R$321.450.840
3527256;Lourdes;Serviços de administração pública;2019;R$14.643.881
3527306;Louveira;Serviços de administração pública;2019;R$310.176.660
3527405;Lucélia;Serviços de administração pública;2019;R$89.886.353
3527504;Lucianópolis;Serviços de administração pública;2019;R$15.738.955
3527603;Luís Antônio;Serviços de administração pública;2019;R$84.816.436
3527702;Luiziânia;Serviços de administração pública;2019;R$24.841.937
3527801;Lupércio;Serviços de administração pública;2019;R$21.698.993
3527900;Lutécia;Serviços de administração pública;2019;R$16.714.703
3528007;Macatuba;Serviços de administração pública;2019;R$73.509.771
3528106;Macaubal;Serviços de administração pública;2019;R$32.257.023
3528205;Macedônia;Serviços de administração pública;2019;R$19.579.846
3528304;Magda;Serviços de administração pública;2019;R$18.964.981
3528403;Mairinque;Serviços de administração pública;2019;R$220.476.806
3528502;Mairiporã;Serviços de administração pública;2019;R$353.915.097
3528601;Manduri;Serviços de administração pública;2019;R$38.122.342
3528700;Marabá Paulista;Serviços de administração pública;2019;R$30.862.259
3528809;Maracaí;Serviços de administração pública;2019;R$65.879.113
3528858;Marapoama;Serviços de administração pública;2019;R$19.973.173
3528908;Mariápolis;Serviços de administração pública;2019;R$18.286.349
3529005;Marília;Serviços de administração pública;2019;R$984.640.717
3529104;Marinópolis;Serviços de administração pública;2019;R$13.318.803
3529203;Martinópolis;Serviços de administração pública;2019;R$115.115.046
3529302;Matão;Serviços de administração pública;2019;R$305.909.342
3529401;Mauá;Serviços de administração pública;2019;R$1.538.666.852
3529500;Mendonça;Serviços de administração pública;2019;R$30.254.842
3529609;Meridiano;Serviços de administração pública;2019;R$25.762.632
3529658;Mesópolis;Serviços de administração pública;2019;R$14.015.572
3529708;Miguelópolis;Serviços de administração pública;2019;R$103.702.170
3529807;Mineiros do Tietê;Serviços de administração pública;2019;R$48.953.142
3530003;Mira Estrela;Serviços de administração pública;2019;R$20.087.194
3529906;Miracatu;Serviços de administração pública;2019;R$81.036.548
3530102;Mirandópolis;Serviços de administração pública;2019;R$113.143.382
3530201;Mirante do Paranapanema;Serviços de administração pública;2019;R$74.753.565
3530300;Mirassol;Serviços de administração pública;2019;R$237.877.908
3530409;Mirassolândia;Serviços de administração pública;2019;R$22.747.127
3530508;Mococa;Serviços de administração pública;2019;R$267.967.633
3530607;Mogi das Cruzes;Serviços de administração pública;2019;R$1.596.486.538
3530706;Mogi Guaçu;Serviços de administração pública;2019;R$625.940.092
3530805;Mogi Mirim;Serviços de administração pública;2019;R$449.085.521
3530904;Mombuca;Serviços de administração pública;2019;R$20.596.560
3531001;Monções;Serviços de administração pública;2019;R$16.387.238
3531100;Mongaguá;Serviços de administração pública;2019;R$281.806.584
3531209;Monte Alegre do Sul;Serviços de administração pública;2019;R$36.459.836
3531308;Monte Alto;Serviços de administração pública;2019;R$194.898.915
3531407;Monte Aprazível;Serviços de administração pública;2019;R$102.753.582
3531506;Monte Azul Paulista;Serviços de administração pública;2019;R$84.903.293
3531605;Monte Castelo;Serviços de administração pública;2019;R$21.935.221
3531803;Monte Mor;Serviços de administração pública;2019;R$258.511.579
3531704;Monteiro Lobato;Serviços de administração pública;2019;R$20.337.337
3531902;Morro Agudo;Serviços de administração pública;2019;R$150.354.483
3532009;Morungaba;Serviços de administração pública;2019;R$56.889.965
3532058;Motuca;Serviços de administração pública;2019;R$23.096.560
3532108;Murutinga do Sul;Serviços de administração pública;2019;R$24.485.183
3532157;Nantes;Serviços de administração pública;2019;R$19.559.752
3532207;Narandiba;Serviços de administração pública;2019;R$34.328.071
3532306;Natividade da Serra;Serviços de administração pública;2019;R$32.333.300
3532405;Nazaré Paulista;Serviços de administração pública;2019;R$78.640.156
3532504;Neves Paulista;Serviços de administração pública;2019;R$34.369.065
3532603;Nhandeara;Serviços de administração pública;2019;R$51.183.149
3532702;Nipoã;Serviços de administração pública;2019;R$22.686.079
3532801;Nova Aliança;Serviços de administração pública;2019;R$31.689.550
3532827;Nova Campina;Serviços de administração pública;2019;R$41.568.401
